index,profit,number of trade,Average Gain,SD,Maximum Gain in One Trade,Maximum Loss in One Trade
"(41, 226)",6390.980468,9,710.1089409,1141.073664,2360.070312,-1481.5
"(48, 121)",6389.929687,9,709.9921874,1538.256766,1873.5,-2561.169922
"(48, 122)",6389.929687,9,709.9921874,1538.256766,1873.5,-2561.169922
"(49, 120)",6389.929687,9,709.9921874,1538.256766,1873.5,-2561.169922
"(39, 128)",7099.560547,10,709.9560547,1544.664215,1916.169921,-3176.029297
"(39, 129)",7099.560547,10,709.9560547,1544.664215,1916.169921,-3176.029297
"(59, 193)",6389.570313,9,709.952257,747.3198211,1425.939453,-995.189454
"(42, 117)",7098.328127,10,709.8328127,1464.37956,1916.169921,-2896.099609
"(42, 118)",7098.328127,10,709.8328127,1464.37956,1916.169921,-2896.099609
"(31, 169)",7097.656251,10,709.7656251,1345.928024,1734.560547,-2579.160157
"(50, 200)",5677.806641,8,709.7258301,994.3808347,2305.529297,-1090.919922
"(36, 211)",6386.482421,9,709.6091579,1427.190823,2427.390625,-2525.789062
"(59, 139)",7095.388671,10,709.5388671,1266.163037,2909.160156,-1801.361328
"(37, 172)",7803.359375,11,709.3963068,1156.2507,1994.708984,-2272.990234
"(44, 206)",7093.798828,10,709.3798828,1172.524345,2656.888672,-1621.419921
"(57, 194)",6383.751953,9,709.3057726,728.290582,1549.939453,-561.558594
"(47, 139)",6383.347656,9,709.2608507,1370.061095,2101.449219,-2394.53125
"(38, 119)",8510.457032,12,709.2047527,1305.065015,1622.941406,-2535.560547
"(44, 115)",7091.558594,10,709.1558594,1526.263355,2003.40039,-3088.080078
"(53, 185)",6382.38086,9,709.1534289,1074.331971,2081.169922,-1632.679687
"(51, 149)",6382.167969,9,709.1297743,1458.852508,2746.810547,-2560.660156
"(46, 173)",6381.972657,9,709.108073,1363.849233,2515.521485,-2241.458984
"(46, 174)",6381.972657,9,709.108073,1363.849233,2515.521485,-2241.458984
"(46, 175)",6381.972657,9,709.108073,1363.849233,2515.521485,-2241.458984
"(36, 247)",7800.185545,11,709.1077768,1091.14236,2792.070312,-1434.5
"(36, 248)",7800.185545,11,709.1077768,1091.14236,2792.070312,-1434.5
"(37, 242)",7800.185545,11,709.1077768,1091.14236,2792.070312,-1434.5
"(37, 243)",7800.185545,11,709.1077768,1091.14236,2792.070312,-1434.5
"(28, 197)",7799.867189,11,709.0788354,1144.274006,1822.519531,-2171.099609
"(29, 226)",7799.429687,11,709.0390625,1169.366861,2598.070312,-2299.910156
"(54, 134)",6381.066407,9,709.0073786,1481.776144,2962.61914,-2436.669922
"(33, 219)",6380.251954,9,708.9168838,1507.961733,2427.390625,-2951.458984
"(38, 249)",7088.757811,10,708.8757811,1073.519727,2477.291015,-1544.548828
"(37, 133)",7088.660157,10,708.8660157,1508.818419,1916.169921,-2984.048828
"(37, 208)",6379.589844,9,708.843316,1430.081666,2409.429688,-2525.789062
"(38, 204)",6379.589844,9,708.843316,1430.081666,2409.429688,-2525.789062
"(40, 220)",7087.537109,10,708.7537109,1217.927728,2674.849609,-1590.919922
"(38, 247)",7087.38867,10,708.738867,1073.467635,2477.291015,-1544.548828
"(38, 248)",7087.38867,10,708.738867,1073.467635,2477.291015,-1544.548828
"(53, 159)",6378.017578,9,708.6686198,1285.13072,2840,-1907.830078
"(54, 150)",7085.726563,10,708.5726563,1312.037854,2746.810547,-2213.160156
"(56, 193)",6377.031249,9,708.5590277,709.4692111,1486.929688,-462.769532
"(50, 171)",6376.570312,9,708.5078124,1257.127994,2762.980469,-1907.830078
"(32, 145)",8501.328125,12,708.4440104,1295.401685,1768.320312,-2658.46875
"(38, 170)",7084.359376,10,708.4359376,1176.672731,1705.25,-2272.990234
"(28, 163)",7792.335939,11,708.3941763,1361.294097,1768.320312,-2717.40039
"(28, 164)",7792.335939,11,708.3941763,1361.294097,1768.320312,-2717.40039
"(39, 149)",6375.339845,9,708.3710939,1348.194687,1779.798828,-2461.371094
"(44, 167)",6374.888673,9,708.3209637,1382.023289,2515.521485,-2299.541015
"(48, 130)",6374.777344,9,708.3085938,1372.703633,1873.5,-2451.371093
"(26, 210)",7790.447266,11,708.2224787,1149.454341,1899.25,-2230.291015
"(55, 103)",6373.976563,9,708.2196181,1597.329262,1925.320312,-2886.75
"(25, 201)",7790.359373,11,708.2144885,1246.154305,1940.980468,-2457.619141
"(53, 154)",7080.986328,10,708.0986328,1236.505508,2746.810547,-1879.53125
"(56, 185)",5664.591797,8,708.0739746,960.9782042,2081.169922,-1090.919922
"(33, 236)",8495.369139,12,707.9474283,1029.986862,2792.070312,-1611.300781
"(26, 213)",7786.847656,11,707.8952415,1151.538778,1899.25,-2230.291015
"(29, 230)",7786.470703,11,707.860973,1193.544301,2544.611328,-2299.910156
"(43, 112)",7078.017579,10,707.8017579,1566.257893,2003.40039,-2896.099609
"(40, 200)",6369.947266,9,707.7719184,1356.542847,2656.888672,-2192.160156
"(37, 245)",7077.548826,10,707.7548826,1078.660747,2477.291015,-1434.5
"(37, 246)",7077.548826,10,707.7548826,1078.660747,2477.291015,-1434.5
"(49, 138)",6369.257813,9,707.6953126,1409.042135,2101.449219,-2636.849609
"(50, 136)",6369.257813,9,707.6953126,1409.042135,2101.449219,-2636.849609
"(28, 180)",7076.349608,10,707.6349608,1375.670573,1835.119141,-2579.160157
"(41, 124)",7074.888672,10,707.4888672,1544.1004,1916.169921,-3176.029297
"(41, 225)",7074.691405,10,707.4691405,1081.384701,2360.070312,-1481.5
"(36, 159)",6366.158205,9,707.3509117,1335.121698,1632.208985,-2461.371094
"(37, 156)",6366.158205,9,707.3509117,1335.121698,1632.208985,-2461.371094
"(57, 134)",7073.449218,10,707.3449218,1437.755118,2962.61914,-2501.46875
"(58, 132)",7073.449218,10,707.3449218,1437.755118,2962.61914,-2501.46875
"(39, 233)",7072.628905,10,707.2628905,1082.625913,2360.070312,-1434.5
"(28, 230)",7779.208984,11,707.2008167,1129.98896,2398.490234,-2299.910156
"(28, 231)",7779.208984,11,707.2008167,1129.98896,2398.490234,-2299.910156
"(56, 179)",6364.742189,9,707.1935766,1029.445181,2448.201172,-1230.839843
"(57, 176)",6364.742189,9,707.1935766,1029.445181,2448.201172,-1230.839843
"(35, 130)",8485.218752,12,707.1015627,1244.008892,1622.941406,-2623.509766
"(30, 184)",7070.878906,10,707.0878906,1332.183436,1782.029297,-2642.25
"(53, 133)",6363.734376,9,707.0815973,1442.16868,2962.61914,-2436.669922
"(53, 134)",6363.734376,9,707.0815973,1442.16868,2962.61914,-2436.669922
"(53, 135)",6363.734376,9,707.0815973,1442.16868,2962.61914,-2436.669922
"(54, 131)",6363.734376,9,707.0815973,1442.16868,2962.61914,-2436.669922
"(54, 132)",6363.734376,9,707.0815973,1442.16868,2962.61914,-2436.669922
"(48, 176)",6363.58203,9,707.06467,1246.238169,2762.980469,-1907.830078
"(48, 177)",6363.58203,9,707.06467,1246.238169,2762.980469,-1907.830078
"(32, 173)",7070.548829,10,707.0548829,1340.837454,1764.06836,-2642.25
"(32, 174)",7070.548829,10,707.0548829,1340.837454,1764.06836,-2642.25
"(28, 155)",9191.435547,13,707.0335036,1155.352011,1768.320312,-2297.929688
"(32, 237)",7776.414061,11,706.9467328,1197.199466,2544.611328,-2308.058594
"(56, 145)",7067.996094,10,706.7996094,1322.559853,2746.810547,-2213.160156
"(55, 183)",5654.279297,8,706.7849121,992.6923707,2081.169922,-1090.919922
"(41, 113)",8480.957032,12,706.7464193,1304.392947,1622.941406,-2535.560547
"(55, 157)",6360.050781,9,706.672309,1355.748493,2994.269531,-2027.36914
"(45, 165)",6359.087891,9,706.5653212,1394.8598,2515.521485,-2299.541015
"(36, 169)",7065.179688,10,706.5179688,1131.188322,1622.941406,-2171.099609
"(56, 139)",7064.386719,10,706.4386719,1410.937002,2909.160156,-2560.660156
"(36, 127)",8475.277346,12,706.2731122,1219.938547,1622.941406,-2535.560547
"(40, 232)",7062.458984,10,706.2458984,1073.939063,2360.070312,-1434.5
"(52, 166)",6355.941406,9,706.2157118,1322.660563,2840,-2027.36914
"(58, 140)",7767.917968,11,706.1743607,1296.602409,2909.160156,-2134.990234
"(30, 170)",7061.636719,10,706.1636719,1374.254592,1768.320312,-2579.160157
"(30, 171)",7061.636719,10,706.1636719,1374.254592,1768.320312,-2579.160157
"(45, 104)",8472.707031,12,706.0589193,1327.989345,1705.25,-2613.019532
"(55, 147)",7060.277344,10,706.0277344,1309.015727,2746.810547,-2213.160156
"(55, 217)",6353.722656,9,705.969184,958.7691853,1938.380859,-1298.910156
"(33, 137)",8471.527345,12,705.9606121,1248.402808,1768.320312,-2623.509766
"(36, 160)",6353.558595,9,705.950955,1334.232486,1632.208985,-2461.371094
"(46, 128)",6352.177734,9,705.797526,1552.861502,1873.5,-2620.101562
"(59, 116)",6351.654299,9,705.7393666,1459.939906,2427.058594,-2614.701171
"(44, 106)",8468.707031,12,705.7255859,1326.690183,1705.25,-2613.019532
"(44, 109)",7056.96875,10,705.696875,1566.66613,2003.40039,-2896.099609
"(45, 108)",7056.96875,10,705.696875,1566.66613,2003.40039,-2896.099609
"(51, 107)",7054.587892,10,705.4587892,1548.040453,1925.320312,-2916.589844
"(52, 105)",7054.587892,10,705.4587892,1548.040453,1925.320312,-2916.589844
"(53, 103)",7054.587892,10,705.4587892,1548.040453,1925.320312,-2916.589844
"(54, 102)",7054.587892,10,705.4587892,1548.040453,1925.320312,-2916.589844
"(55, 100)",7054.587892,10,705.4587892,1548.040453,1925.320312,-2916.589844
"(40, 233)",7054.01953,10,705.401953,1076.241175,2360.070312,-1445.759766
"(25, 231)",8464.261718,12,705.3551432,1163.033532,2398.490234,-2410.351562
"(32, 235)",7758.904295,11,705.3549359,1198.717221,2544.611328,-2308.058594
"(32, 236)",7758.904295,11,705.3549359,1198.717221,2544.611328,-2308.058594
"(31, 180)",7052.857422,10,705.2857422,1330.74491,1764.06836,-2642.25
"(31, 181)",7052.857422,10,705.2857422,1330.74491,1764.06836,-2642.25
"(45, 163)",6347.339844,9,705.2599827,1403.21852,2592.541016,-2299.541015
"(46, 161)",6347.339844,9,705.2599827,1403.21852,2592.541016,-2299.541015
"(39, 243)",7757.718749,11,705.247159,1043.901636,2477.291015,-1544.548828
"(58, 144)",7052.458984,10,705.2458984,1273.913047,2909.160156,-1879.53125
"(28, 190)",7051.898437,10,705.1898437,1300.394224,1822.519531,-2339.830078
"(26, 230)",7756.908203,11,705.173473,1202.778493,2398.490234,-2471.791015
"(48, 171)",6346.341797,9,705.1490886,1220.450694,2515.521485,-1907.830078
"(49, 127)",6346.25586,9,705.13954,1370.660746,1873.5,-2451.371093
"(39, 245)",7049.968748,10,704.9968748,1050.540889,2477.291015,-1544.548828
"(39, 246)",7049.968748,10,704.9968748,1050.540889,2477.291015,-1544.548828
"(39, 247)",7049.968748,10,704.9968748,1050.540889,2477.291015,-1544.548828
"(39, 248)",7049.968748,10,704.9968748,1050.540889,2477.291015,-1544.548828
"(52, 199)",5639.878908,8,704.9848635,937.2829621,1939.81836,-1043.919922
"(52, 200)",5639.878908,8,704.9848635,937.2829621,1939.81836,-1043.919922
"(23, 221)",7754.738282,11,704.9762075,1194.053199,1940.980468,-2399.021484
"(56, 101)",6344.136719,9,704.9040799,1604.801306,1925.320312,-2916.589844
"(27, 231)",7753.539063,11,704.8671875,1178.263175,2398.490234,-2500.089843
"(27, 232)",7753.539063,11,704.8671875,1178.263175,2398.490234,-2500.089843
"(33, 178)",7047.619142,10,704.7619142,1221.313195,1764.06836,-2171.099609
"(59, 102)",6342.50586,9,704.7228733,1566.531736,1993.259766,-2718.019531
"(24, 214)",7750.917969,11,704.6289063,1178.678023,1940.980468,-2339.830078
"(24, 215)",7750.917969,11,704.6289063,1178.678023,1940.980468,-2339.830078
"(35, 215)",6341.460937,9,704.6067708,1424.727926,2427.390625,-2525.789062
"(36, 161)",6341.410158,9,704.6011287,1337.438437,1632.208985,-2473.519531
"(36, 162)",6341.410158,9,704.6011287,1337.438437,1632.208985,-2473.519531
"(37, 159)",6341.410158,9,704.6011287,1337.438437,1632.208985,-2473.519531
"(37, 160)",6341.410158,9,704.6011287,1337.438437,1632.208985,-2473.519531
"(56, 194)",6341.251952,9,704.5835502,735.8460835,1549.939453,-561.558594
"(28, 192)",7044.898438,10,704.4898438,1272.149513,1822.519531,-2339.830078
"(28, 193)",7044.898438,10,704.4898438,1272.149513,1822.519531,-2339.830078
"(28, 194)",7044.898438,10,704.4898438,1272.149513,1822.519531,-2339.830078
"(46, 114)",7044.832031,10,704.4832031,1578.200701,2003.40039,-3088.080078
"(47, 112)",7044.832031,10,704.4832031,1578.200701,2003.40039,-3088.080078
"(48, 110)",7044.832031,10,704.4832031,1578.200701,2003.40039,-3088.080078
"(49, 108)",7044.832031,10,704.4832031,1578.200701,2003.40039,-3088.080078
"(39, 118)",8453.457032,12,704.4547527,1303.338042,1622.941406,-2535.560547
"(39, 119)",8453.457032,12,704.4547527,1303.338042,1622.941406,-2535.560547
"(40, 116)",8453.457032,12,704.4547527,1303.338042,1622.941406,-2535.560547
"(52, 198)",6339.908204,9,704.4342449,957.4421181,2305.529297,-1043.919922
"(36, 243)",8452.869139,12,704.4057616,1048.747006,2792.070312,-1481.5
"(43, 210)",7042.910156,10,704.2910156,1170.86036,2656.888672,-1621.419921
"(28, 154)",9154.955079,13,704.2273138,1155.026065,1768.320312,-2297.929688
"(52, 153)",7042.259765,10,704.2259765,1303.677528,2746.810547,-2213.160156
"(39, 212)",7042.238281,10,704.2238281,1262.439534,2656.888672,-1974.429688
"(39, 213)",7042.238281,10,704.2238281,1262.439534,2656.888672,-1974.429688
"(39, 214)",7042.238281,10,704.2238281,1262.439534,2656.888672,-1974.429688
"(45, 112)",7042.189454,10,704.2189454,1525.366231,2003.40039,-3088.080078
"(57, 195)",6336.640625,9,704.0711806,723.0364925,1508.21875,-561.558594
"(55, 159)",6336.269531,9,704.0299479,1358.908165,2994.269531,-2027.36914
"(56, 156)",6336.269531,9,704.0299479,1358.908165,2994.269531,-2027.36914
"(56, 157)",6335.878906,9,703.9865451,1358.904571,2994.269531,-2027.36914
"(41, 196)",6333.367188,9,703.7074653,1350.73923,2620.308594,-2192.160156
"(38, 242)",7740.716796,11,703.7015269,1082.964021,2477.291015,-1434.5
"(34, 138)",7739.921875,11,703.6292614,1409.297244,1697.070312,-2984.048828
"(52, 109)",6332.416016,9,703.6017796,1616.585427,1887.738282,-2886.75
"(52, 110)",6332.416016,9,703.6017796,1616.585427,1887.738282,-2886.75
"(52, 111)",6332.416016,9,703.6017796,1616.585427,1887.738282,-2886.75
"(53, 107)",6332.416016,9,703.6017796,1616.585427,1887.738282,-2886.75
"(53, 108)",6332.416016,9,703.6017796,1616.585427,1887.738282,-2886.75
"(53, 109)",6332.416016,9,703.6017796,1616.585427,1887.738282,-2886.75
"(53, 110)",6332.416016,9,703.6017796,1616.585427,1887.738282,-2886.75
"(54, 106)",6332.416016,9,703.6017796,1616.585427,1887.738282,-2886.75
"(54, 107)",6332.416016,9,703.6017796,1616.585427,1887.738282,-2886.75
"(54, 108)",6332.416016,9,703.6017796,1616.585427,1887.738282,-2886.75
"(55, 105)",6332.416016,9,703.6017796,1616.585427,1887.738282,-2886.75
"(56, 103)",6332.416016,9,703.6017796,1616.585427,1887.738282,-2886.75
"(30, 231)",7034.623047,10,703.4623047,1335.943787,2544.611328,-2690.339843
"(30, 232)",7034.623047,10,703.4623047,1335.943787,2544.611328,-2690.339843
"(30, 233)",7034.623047,10,703.4623047,1335.943787,2544.611328,-2690.339843
"(27, 242)",7736.841797,11,703.3492543,1151.384843,2345.03125,-2299.910156
"(37, 122)",8439.75586,12,703.3129883,1301.822574,1622.941406,-2535.560547
"(42, 221)",7031.921874,10,703.1921874,1072.915943,2360.070312,-1481.5
"(42, 222)",7031.921874,10,703.1921874,1072.915943,2360.070312,-1481.5
"(38, 208)",6328.726562,9,703.1918402,1392.233945,2656.888672,-2192.160156
"(38, 209)",6328.726562,9,703.1918402,1392.233945,2656.888672,-2192.160156
"(38, 210)",6328.726562,9,703.1918402,1392.233945,2656.888672,-2192.160156
"(39, 204)",6328.726562,9,703.1918402,1392.233945,2656.888672,-2192.160156
"(39, 205)",6328.726562,9,703.1918402,1392.233945,2656.888672,-2192.160156
"(30, 224)",7031.851562,10,703.1851562,1244.844053,2544.611328,-2299.910156
"(23, 176)",9140.925781,13,703.148137,1163.403328,1940.980468,-2356.861328
"(23, 177)",9140.925781,13,703.148137,1163.403328,1940.980468,-2356.861328
"(56, 184)",5624.630859,8,703.0788574,965.9096661,2081.169922,-1090.919922
"(52, 154)",7029.189453,10,702.9189453,1304.804301,2746.810547,-2213.160156
"(40, 114)",8434.957032,12,702.913086,1301.507488,1622.941406,-2535.560547
"(27, 223)",7732.039061,11,702.9126419,1208.533301,2398.490234,-2410.351562
"(35, 140)",7029.119142,10,702.9119142,1404.863854,1697.070312,-2658.46875
"(36, 136)",7029.119142,10,702.9119142,1404.863854,1697.070312,-2658.46875
"(37, 164)",6325.138673,9,702.7931859,1322.111179,1705.25,-2473.519531
"(43, 126)",7026.810547,10,702.6810547,1469.415928,1867.029297,-2678.958985
"(44, 123)",7026.810547,10,702.6810547,1469.415928,1867.029297,-2678.958985
"(36, 135)",7026.730469,10,702.6730469,1497.669302,1697.070312,-2984.048828
"(26, 231)",7728.609375,11,702.6008523,1209.581967,2398.490234,-2500.089843
"(26, 204)",7728.488281,11,702.5898437,1172.570461,1899.25,-2339.830078
"(26, 205)",7728.488281,11,702.5898437,1172.570461,1899.25,-2339.830078
"(26, 206)",7728.488281,11,702.5898437,1172.570461,1899.25,-2339.830078
"(26, 207)",7728.488281,11,702.5898437,1172.570461,1899.25,-2339.830078
"(32, 180)",7025.478517,10,702.5478517,1212.018222,1764.06836,-2171.099609
"(32, 181)",7025.478517,10,702.5478517,1212.018222,1764.06836,-2171.099609
"(51, 155)",7024.749999,10,702.4749999,1305.189478,2746.810547,-2213.160156
"(48, 137)",6321.908203,9,702.4342448,1385.574594,2101.449219,-2455.970703
"(48, 138)",6321.908203,9,702.4342448,1385.574594,2101.449219,-2455.970703
"(27, 246)",7726.623049,11,702.4202772,1249.537461,2345.03125,-2690.339843
"(27, 247)",7726.623049,11,702.4202772,1249.537461,2345.03125,-2690.339843
"(46, 182)",6321.160156,9,702.3511284,1210.643137,2395.949219,-1907.830078
"(57, 193)",6320.742188,9,702.3046876,720.4363939,1486.929688,-561.558594
"(53, 127)",6320.173829,9,702.2415366,1387.887675,2263.798828,-2455.970703
"(54, 124)",6320.173829,9,702.2415366,1387.887675,2263.798828,-2455.970703
"(54, 125)",6320.173829,9,702.2415366,1387.887675,2263.798828,-2455.970703
"(55, 122)",6320.173829,9,702.2415366,1387.887675,2263.798828,-2455.970703
"(55, 123)",6320.173829,9,702.2415366,1387.887675,2263.798828,-2455.970703
"(58, 196)",6319.701172,9,702.1890191,866.268548,1799.658204,-995.189454
"(51, 165)",6319.308593,9,702.1453992,1276.909556,2840,-1907.830078
"(51, 166)",6319.308593,9,702.1453992,1276.909556,2840,-1907.830078
"(51, 167)",6319.308593,9,702.1453992,1276.909556,2840,-1907.830078
"(22, 233)",8425.71875,12,702.1432292,1095.371164,1940.980468,-2230.291015
"(22, 234)",8425.71875,12,702.1432292,1095.371164,1940.980468,-2230.291015
"(43, 169)",6319.138673,9,702.1265192,1384.592892,2515.521485,-2299.541015
"(38, 118)",8424.886719,12,702.0738932,1303.998037,1622.941406,-2535.560547
"(40, 133)",7020.521485,10,702.0521485,1453.950038,1779.798828,-2678.958985
"(40, 134)",7020.521485,10,702.0521485,1453.950038,1779.798828,-2678.958985
"(41, 131)",7020.521485,10,702.0521485,1453.950038,1779.798828,-2678.958985
"(26, 211)",7722.267578,11,702.0243253,1148.919542,1899.25,-2230.291015
"(26, 212)",7722.267578,11,702.0243253,1148.919542,1899.25,-2230.291015
"(34, 169)",7720.207033,11,701.837003,1231.584282,1727.488282,-2473.519531
"(34, 170)",7720.207033,11,701.837003,1231.584282,1727.488282,-2473.519531
"(27, 168)",7719.267579,11,701.7515981,1404.296854,1835.119141,-2717.40039
"(27, 169)",7719.267579,11,701.7515981,1404.296854,1835.119141,-2717.40039
"(38, 175)",7718.439453,11,701.6763139,1161.589814,1994.708984,-2393.621093
"(33, 142)",7717.988281,11,701.6352983,1343.634539,1768.320312,-2658.46875
"(41, 120)",7016.019533,10,701.6019533,1458.982845,1916.169921,-2896.099609
"(22, 170)",9821.11328,14,701.5080914,1248.54236,1940.980468,-2934.808594
"(30, 139)",9118.91211,13,701.4547777,1211.002232,1768.320312,-2623.509766
"(37, 211)",6311.380859,9,701.2645399,1425.454577,2427.390625,-2525.789062
